"","AdOnset_Weibull_Shape","AdOnset_Weibull_Scale","AdOnsetPropensity_Gamma_Alpha","AdNaturalHistoryPropensity_Gaussian_Variance","AdNaturalHistoryPropensity_PreclinCancerProg_TampingTerm","AdNaturalHistoryPropensity_CancerOnset_TampingTerm","AdGrowth_Janoschek_Inflection","AdGrowth_Janoschek_Rate_P","AdGrowth_Janoschek_Rate_D","AdGrowth_Janoschek_Rate_R","PreclinCancerProg_Exp_Rate_P","PreclinCancerProg_Exp_Rate_D","PreclinCancerProg_Exp_Rate_R","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Rate_R","CancerOnset_Gompertz_Shape_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","pSxDetS2_P","pSxDetS2_D","pSxDetS2_R","pSxDetS3_P","pSxDetS3_D","pSxDetS3_R","pSxDetS4_P","pSxDetS4_D","pSxDetS4_R"
"1510",2.3474130537047,4.21058992902467e-05,0.468507532527945,0.611643781176988,4.48255554917456,2.73208445225601,0.488146662233837,0.0456661802800086,0.0471686957604213,0.0563424268338203,0.194511006210419,0.18935040740222,0.217377155927023,0.00733960014245118,0.0101574767106486,0.00359943107964011,0.0178923866748979,0.0409226974786826,0.00603413745706795,0.0479402140686523,0.0757562259165196,0.177049139125427,0.376793851459854,0.340274716579697,0.343334395722926,0.657607065512375,0.66442862701964,0.895753814716457,0.990065488579928,0.980053113309888,0.958674877758961
"1514",2.01246323148511,0.00022550998043977,0.477558078002483,0.353455884003341,3.01182823542348,10.1195409823022,0.48195529616923,0.0467264748968019,0.0457309853910698,0.0556539393728041,0.194031891018938,0.211046820869096,0.227372559473405,0.0088884060483983,0.0113487029265577,0.0253031597904783,0.00148453783842258,0.0206377372539417,0.0107868314005349,0.0483452264623899,0.0994113993585131,0.194143427551826,0.392909617252618,0.457016001013718,0.374981640881412,0.690664120886282,0.813359506940105,0.892523303832331,0.974690238068112,0.902997887019547,0.981084758950597
"1516",2.26960197160166,6.31522019970037e-05,0.553572621660913,0.521163437804386,6.00397335056588,7.83765680317042,0.37067375420755,0.0697845593213868,0.067292865518854,0.0769419190209987,0.210220569795971,0.231539792656422,0.213352085477496,0.00446988307837725,0.0183504793328092,0.00883205579940613,0.00999074964820964,0.0264843915904693,0.0136256396841584,0.0423950841012369,0.104020452857976,0.15558075060735,0.380078504016276,0.402286377256504,0.30279544116411,0.715018948696721,0.852906204860905,0.787741416125976,0.971630719372141,0.905876229786935,0.960298262835701
"1518",2.36384561345622,3.83523474392921e-05,0.473669652324016,0.52693680238724,4.02002086886521,1.74758774333313,0.426371371740748,0.0555114215842064,0.0609418965865515,0.0554270872125207,0.202389808843554,0.184484099241364,0.232405091920805,0.00641265618102651,0.0137042792923383,0.00980219921853921,0.00473435402127299,0.00463184107263539,0.038579839883781,0.0438269646968317,0.0684651246328954,0.175386382006028,0.440230959872415,0.345158840411457,0.47030976965092,0.672345691479554,0.660681391782817,0.89860051228754,0.985376549239947,0.91954752503078,0.921333730063817
"1520",2.32736046223293,5.44825444014554e-05,0.479736434558892,0.84082930446341,4.86360544233487,2.68596282986286,0.469739927327071,0.0449039426737208,0.0554961743138342,0.0547621438847748,0.1816119795789,0.202938785772132,0.20934034729895,0.00537536072576242,0.0127385996260237,0.00136269384352122,0.0277663613875445,0.0165504712324499,0.0155069385199091,0.0393676146135905,0.0853537832323943,0.167451945570426,0.367155164996056,0.393799682724364,0.362804611957947,0.666010675522812,0.747725259560996,0.809456291734435,0.947262010665936,0.915328306447073,0.937807580719244
"1521",2.21813812958957,9.10499159718992e-05,0.453239482835667,0.703749679598619,4.23873046732515,7.55959354556649,0.422169178925952,0.0544496689730108,0.0586329758237429,0.0619912035555542,0.189698711120738,0.198334997218485,0.202943052282659,0.00230362786570731,0.0237966163981064,0.00134513273305322,0.0325320927539024,0.0366224430835012,0.00235951560259538,0.0464538963741139,0.0835244429069139,0.159266572060907,0.380911393767383,0.359850491255193,0.352969667598003,0.671838209136638,0.741601142129723,0.805162506170968,0.975324103715899,0.909717631971024,0.967248225228134
"1523",2.35254049296455,4.81418728906223e-05,0.453271047253307,0.442999898977739,7.73484051337183,4.91254700499703,0.361759452935595,0.0709143979846126,0.0662418372241702,0.0790555060577896,0.187361709584753,0.233810016407784,0.218506006666267,0.00433981420782175,0.0186732530167902,0.00350781611860645,0.0241965514734791,0.0381678710872655,0.00243577156754219,0.0216584967358216,0.092874883865759,0.150859758167859,0.334018297224778,0.320372710737704,0.299273720084443,0.678259384986013,0.881728621783373,0.77077500774961,0.997992544659163,0.904309985372249,0.925168447520395
"1524",1.9494698740692,0.000295453142571102,0.489894250416819,0.393867849063173,2.50744486034786,2.71054255045126,0.52238106238709,0.0428579044423851,0.0514074188998293,0.0482745989342397,0.197735827647402,0.201683182176742,0.189949182998039,0.00470873749185704,0.0175449945564856,0.000588101662055513,0.0331302724127559,0.0330377795954281,0.00136783821386736,0.0509025094702083,0.0836608172632247,0.132526985520217,0.383021395218328,0.36938774650766,0.379171744241575,0.823604192499703,0.755623789683876,0.737631100434999,0.973007932515045,0.912338662602187,0.960178541629909
"1525",2.32247505374045,6.3620369276208e-05,0.477593530293429,0.956302770161853,3.85878337735048,4.34656987970047,0.396261062112087,0.0521338613188942,0.0632771011426183,0.0682743388472107,0.179534064351281,0.195377060940473,0.203571979542019,0.0064874165425033,0.00937631038055035,0.000828671728432905,0.0371877583039732,0.0201515571782951,0.00985126393040731,0.0420438922065196,0.0837627820391801,0.167082692619978,0.444891364764803,0.408725485867099,0.411531800737483,0.652600979796915,0.719984024471241,0.840495986467744,0.957645123958856,0.911505242053567,0.923572425120134
"1526",2.35766726883627,5.34658620498289e-05,0.477980936706038,0.782103587935806,3.3405773372542,2.46808544570348,0.445367551737835,0.046519516504796,0.0625885523628788,0.0630299598258596,0.17879564511664,0.181625074999335,0.208927288908393,0.00450959044285591,0.0178808680296599,0.00098323142526803,0.0258574948380818,0.0190082730427143,0.00942381915079926,0.0457450770077783,0.0814323136988541,0.181390550970767,0.443396840079441,0.353486287128201,0.416156754631954,0.655362320917487,0.661408298662847,0.879437572610759,0.977417722372176,0.904132697799667,0.916439692940827
"1528",1.89454669709339,0.000395086678440361,0.445935036307805,0.415533850079178,4.37044243539158,5.80879341562322,0.431395767691536,0.0506440360828494,0.0556395548655843,0.0600834804287554,0.20334858429588,0.219535988904063,0.186847582108792,0.0046649391824278,0.0232410501507192,0.000348657462668716,0.0440478230126283,0.0519944220055987,0.00506917868491306,0.0333149214489705,0.098766140910368,0.108268220447932,0.372028266612474,0.386422639227396,0.326864565262751,0.684792827512104,0.748216618035082,0.689764730027497,0.906573867891328,0.943801900322524,0.930044244198413
"1530",2.28922644959894,5.8778320739274e-05,0.559532505285831,0.567419085933865,4.39216102531299,5.07770798992686,0.437278942980808,0.054163355385853,0.0489254809047375,0.0565707166356053,0.187822649470539,0.20788219061342,0.212687192407744,0.00730810108303276,0.0124276487939763,0.0205118677903157,0.00807796565867813,0.0327140875729929,0.00907679711173799,0.0430008099820781,0.0965666082749876,0.183522724608277,0.374208739281247,0.441929837669134,0.348664300258954,0.673806857398349,0.721850931927356,0.891093718274626,0.969956510102956,0.933161497763058,0.936045551004285
"1532",1.84659706069016,0.000404567653391124,0.474433673591114,0.342378723331688,3.12870971664646,2.60356861689111,0.545582874325902,0.0421636180509591,0.0465219178891765,0.0448283797085316,0.193644109599459,0.219232985620105,0.196786133025724,0.00340259904861487,0.0189210059908845,0.000990862373762687,0.0329440286078441,0.0137882204054606,0.0243493927947242,0.0433537410572562,0.0947614117518594,0.132463062293672,0.352662960682857,0.398792262362832,0.360389723460256,0.66762113701885,0.768920833298532,0.752374636606256,0.968333465219325,0.917903086827843,0.91497810678569
"1533",1.92156826085804,0.000321482867949847,0.500864304542308,0.37662950782584,2.92744167394334,1.32488100252236,0.529686443274863,0.0432620658834927,0.044915375650122,0.0472514332545211,0.19336277159231,0.195326128749675,0.202865093379579,0.00269077403187315,0.0227816001177146,0.00150812806673348,0.0261437572407116,0.0122926512448512,0.0192645693152641,0.0526678221427821,0.0749928203932307,0.157311389429101,0.351222470493341,0.35988100578765,0.355696085716227,0.708102284906149,0.745401565679631,0.810231517567155,0.999540614632727,0.94918198353281,0.98743935130114
"1534",2.22668919639939,9.14958035962337e-05,0.488143078719863,0.989722120742805,4.14745378852842,6.47555661211601,0.456834565358577,0.0468803407260772,0.0442055825133723,0.0546013782211207,0.181346153798853,0.193273502141284,0.186895630508867,0.00201002471805815,0.0234915746734339,0.00146206778405675,0.0338106404321444,0.0378947811238875,0.00239134657275889,0.0416600288355753,0.0864220161217272,0.140803976720898,0.37775695110986,0.397616003457686,0.347065261021616,0.705180612718777,0.784589161215993,0.748675799502647,0.929534776827466,0.975845192224782,0.903990841678876
"1535",1.87966804564725,0.000351136748510164,0.445577219782786,0.35780249478896,2.71250671310851,6.95403770040701,0.559442480985155,0.0378148388450436,0.0453131876091298,0.0443831348949107,0.19601066695933,0.206386607918019,0.201024077531986,0.00716686857225403,0.0140517874983947,0.00178107326538919,0.0219103006621738,0.010292625566058,0.0274784546764103,0.0498358091311593,0.0873890476545668,0.141844050473898,0.397062028838358,0.385513785255465,0.363899861010401,0.749078225589288,0.734708004480236,0.77925828611432,0.967901943127118,0.929451949246017,0.912119630128156
"1536",1.8705238716562,0.000333497627536781,0.503646562889442,0.446094353097921,2.46287186292173,7.37071292810828,0.562893342543721,0.0363371866279985,0.0407972170156738,0.0422381132000293,0.187963081634696,0.191788502112804,0.190532932349056,0.00553536706574162,0.0210540298891557,0.00176511586618014,0.0259161787077,0.0190215110482351,0.0228345141976083,0.0503983441894048,0.0861391966666022,0.136310512016933,0.375568493255777,0.394939661402889,0.367594991944918,0.786359695616707,0.767922943886657,0.742965178318192,0.989564601825686,0.906978148377585,0.993237546485385
"1539",1.83178510595265,0.000498515558928442,0.404156682039133,0.323012186733492,2.29324667771801,8.84261774194685,0.560681478739881,0.0392006816370823,0.0448321753929068,0.0423444238921716,0.192224507305415,0.19396546342149,0.198777007046435,0.00256621704910393,0.0251389930198179,0.00139874085158503,0.0253056648591985,0.0345169326406336,0.000825774849486166,0.0448285150773577,0.073887118184864,0.152577279342709,0.356093620907962,0.357974062979537,0.360410022379612,0.756004915581565,0.717401320616593,0.830438278646119,0.901601954546782,0.92234977130525,0.96513587465415
"1541",1.93713881262433,0.000306723703512063,0.486962202143869,0.494741808390288,3.17130852925209,4.3953781865335,0.511628879121814,0.0426583911765201,0.0448773647671675,0.0435252632899132,0.196238664464923,0.206724159357472,0.185085687160445,0.00557986392561639,0.0155924061922617,0.00102767271408814,0.0346513912274729,0.0416208166364204,0.00980846188497217,0.0557556601962501,0.0964096778783657,0.124099662951119,0.357962149106271,0.411493410688174,0.351176727469414,0.814786680756154,0.75285173524815,0.72056803984741,0.9393879087845,0.945455688737984,0.951158283308864
"1542",2.21988117460526,9.14148567337424e-05,0.456690424906672,0.705132323429149,4.14031257617544,6.07078073585883,0.440370570006437,0.052435027307432,0.0562477020466937,0.058604299284691,0.196044182027904,0.205360480972252,0.191928307382674,0.00235449680715532,0.0238122464240484,0.00143451462626446,0.0278299197685618,0.0274988489402212,0.00974854741140169,0.0512510000896479,0.0935535135970211,0.140893073368962,0.403762294110688,0.391266941614463,0.364142799200741,0.678671454959236,0.766878081962234,0.724894621066247,0.982248482219822,0.919853732999371,0.917189021973965
"1543",1.74575034003417,0.000714323826356792,0.446178336028513,0.30456795844125,2.49613293733491,4.45572315107024,0.557883503463657,0.0381986364201553,0.0455401854759461,0.044574296025661,0.191525727431431,0.205305249532041,0.200224567975402,0.00377549876629233,0.0221258217091726,0.00114986265127133,0.0280942816998957,0.0241449835685566,0.00853095331275418,0.0440518200276022,0.0843363374286897,0.147453781288123,0.362174677317671,0.370479747025083,0.365903268743983,0.755535954494125,0.754718748396453,0.783281136678995,0.970231364738697,0.97161946209955,0.913279838652181
"1546",1.8540313751882,0.00039998598432435,0.486277704085023,0.335505721494449,2.70576773582816,2.28824332753287,0.539635052897417,0.044057743541504,0.0458554569122676,0.0488575205885029,0.197210076900246,0.192394576929102,0.200563945510004,0.00274981432053212,0.0222991281004876,0.00063953212605536,0.0339689853270862,0.0412978448592853,0.00151372514704959,0.0485308836883215,0.0724863411747435,0.14674725395335,0.359618919047256,0.35390115345261,0.357552911347383,0.736797021840316,0.67442156912984,0.796518373242192,0.94269503629729,0.931499744565735,0.993305581380264
"1548",2.34702272350341,4.89334060109119e-05,0.505620753354952,0.745234686620869,4.64429885637934,5.09739217632085,0.469512122877104,0.0492666244018463,0.0511013298134598,0.0581999968343931,0.187094836324389,0.187159826223196,0.22397988934528,0.00491478146243663,0.0132948548175151,0.0015646068981593,0.0319842246346756,0.0359871637452535,0.00179500596194198,0.0403416694683146,0.0741777871008944,0.18801034314859,0.379163112464198,0.346509777167197,0.388407518586582,0.656997784525258,0.66469853384254,0.880903009789245,0.9007843293324,0.981318094455171,0.930147883580146
"1551",1.91271030145459,0.000314613798209601,0.50906446032702,0.561230851223697,4.27983671323138,3.04393284335319,0.489008621939578,0.0452965563553929,0.0490132185054637,0.047040366390732,0.197917629825001,0.209488211141139,0.201155861874037,0.00344362172689351,0.0224357157946436,0.00195958031722704,0.0242607068748446,0.0105660683869096,0.0299683115301359,0.0435703129976156,0.0884639193724015,0.146392590158006,0.355410438084921,0.378132132714525,0.34115040495519,0.680337010612102,0.724401254728511,0.788653324950186,0.935341133266589,0.993983306867113,0.951640360696644
"1552",1.94838458589671,0.000283499961658431,0.467155704094697,0.540113203319803,3.99965304856424,1.03032870856907,0.503834414036133,0.0461979580193254,0.0496938394482427,0.0506802372092875,0.195221751434936,0.217961664851632,0.196804882764656,0.00260957772685895,0.0216356927896476,0.00109062315393539,0.0280553028572937,0.013298448937198,0.0172856535985811,0.0467450013121069,0.10366443770649,0.130272764624932,0.350285621832322,0.403485737492004,0.356740576145998,0.687601730284732,0.791414265341887,0.739892243589105,0.946855879655765,0.95656790444311,0.933208818971197
"1553",2.40676749445832,3.13597454131192e-05,0.551699585621548,0.551334700877704,7.05736098580868,6.94813270973916,0.367420480022582,0.0766589305800205,0.0673965315950414,0.0750456386134992,0.21289012787711,0.230460025012619,0.221774020090642,0.00540661674918584,0.0146716841296725,0.00941432044981006,0.0070490644586225,0.0482190793960468,0.00730193481400268,0.0428746181346136,0.100394061676684,0.164095893939453,0.375836963552417,0.316851229900099,0.270257604194421,0.705317689812943,0.858128877330751,0.899566536782587,0.913393732030742,0.901688057750734,0.928612274692391
"1554",2.17252075565803,0.000100161662901772,0.485261155043658,0.542189344504168,7.64425790685783,5.62192906798519,0.480638524980721,0.0487761148184646,0.0444264313840215,0.058584545156785,0.18889868959087,0.222941597835558,0.218623336832046,0.00380619284668904,0.0184652746414143,0.00201793956849793,0.0281967788019431,0.0108829772159936,0.0217658308019518,0.0349647283749299,0.0941099444462182,0.144359709880382,0.332916333299081,0.315689207033895,0.312536238244985,0.690578870678826,0.785678835734163,0.834202261264066,0.937583391222085,0.924613458321322,0.943739867730179
"1557",1.96226192953197,0.000268263147391208,0.520546273054313,0.637661173474244,4.92093572006948,10.6669940908344,0.495967426290392,0.0467531900785993,0.0374455195461505,0.0436091837952121,0.197087006874966,0.210987871810092,0.207414151737499,0.00149283378190176,0.0304279792401135,0.0320548477869505,0.00268093235360593,0.0613417515263555,0.00135465069487029,0.0446204976529944,0.101402742146408,0.155546134872836,0.349419361148672,0.425799042533658,0.331273416150132,0.669933075712305,0.792133410797945,0.870151064660198,0.94679039611758,0.925307233949536,0.925432148065487
