"iter","draw","step","Corley_adeno_prev_male_50_54","Corley_adeno_prev_male_55_59","Corley_adeno_prev_male_60_64","Corley_adeno_prev_male_65_69","Corley_adeno_prev_male_70_74","Corley_adeno_prev_male_75plus","Corley_adeno_prev_fem_50_54","Corley_adeno_prev_fem_55_59","Corley_adeno_prev_fem_60_64","Corley_adeno_prev_fem_65_69","Corley_adeno_prev_fem_70_74","Corley_adeno_prev_fem_75plus","UKFSS_screen_det_crc_male","UKFSS_screen_det_crc_fem","SEER_inc_colon_fem_20_49","SEER_inc_colon_fem_50_59","SEER_inc_colon_fem_60_69","SEER_inc_colon_fem_70_84","SEER_inc_colon_fem_85_100","SEER_inc_colon_male_20_49","SEER_inc_colon_male_50_59","SEER_inc_colon_male_60_69","SEER_inc_colon_male_70_84","SEER_inc_colon_male_85_100","SEER_inc_rectal_fem_20_49","SEER_inc_rectal_fem_50_59","SEER_inc_rectal_fem_60_69","SEER_inc_rectal_fem_70_84","SEER_inc_rectal_fem_85_100","SEER_inc_rectal_male_20_49","SEER_inc_rectal_male_50_59","SEER_inc_rectal_male_60_69","SEER_inc_rectal_male_70_84","SEER_inc_rectal_male_85_100","Pickhardt_pct_adeno_lt_6mm","Pickhardt_pct_adeno_6_to_lt10mm","Pickhardt_pct_adeno_10plusmm","Church_pct_crc_6_to_lt10mm","Church_pct_crc_10plusmm","Lieberman_pct_crc_6_to_lt10mm","Lieberman_pct_crc_10plusmm","actual_iter"
1,312,0,0.2386,0.2643,0.285,0.3104,0.331,0.3515,0.1627,0.1781,0.1964,0.2136,0.2327,0.2425,0.0022,0.0012,0,4e-04,9e-04,0.0015,0.0028,0,5e-04,0.0011,0.002,0.003,8.3067e-06,1e-04,2e-04,4e-04,6e-04,0,2e-04,4e-04,7e-04,0.0011,0.5634,0.2739,0.1627,0.0084,0.0325,0.0079,0.0477,1
1,324,0,0.283,0.3123,0.3327,0.3433,0.3518,0.3713,0.1895,0.2071,0.2136,0.2308,0.2379,0.2549,0.0035,0.0023,1e-04,5e-04,0.0012,0.0017,0.0023,1e-04,7e-04,0.0015,0.0024,0.0035,0,3e-04,5e-04,5e-04,8e-04,1e-04,5e-04,7e-04,9e-04,0.001,0.5711,0.2495,0.1793,0.0077,0.0426,0.007,0.0557,1
1,327,0,0.3117,0.3348,0.3484,0.369,0.38,0.3933,0.2171,0.2387,0.2564,0.2673,0.2753,0.29,0.0045,0.0026,0,5e-04,0.001,0.0017,0.0029,0,5e-04,0.0012,0.0023,0.0037,0,3e-04,5e-04,7e-04,8e-04,1e-04,6e-04,0.0011,0.0013,0.0013,0.5844,0.2586,0.157,0.0063,0.0376,0.006,0.0517,1
1,333,0,0.2623,0.2881,0.3055,0.3242,0.3359,0.353,0.1674,0.1835,0.1999,0.212,0.2179,0.2356,0.0026,0.0017,1e-04,6e-04,0.0013,0.0019,0.0024,1e-04,7e-04,0.0016,0.0023,0.0029,0,2e-04,3e-04,4e-04,5e-04,0,3e-04,5e-04,6e-04,8e-04,0.5699,0.2502,0.1799,0.0088,0.036,0.0078,0.0521,1
1,337,0,0.249,0.2561,0.2826,0.3089,0.3281,0.3544,0.1592,0.1883,0.1979,0.2195,0.238,0.2574,0.0029,0.002,0,4e-04,9e-04,0.0015,0.0017,1e-04,5e-04,0.0013,0.002,0.0028,0,2e-04,4e-04,5e-04,7e-04,0,3e-04,6e-04,7e-04,0.0011,0.5632,0.2607,0.1761,0.0093,0.0384,0.009,0.0527,1
1,346,0,0.3094,0.3259,0.3504,0.3746,0.3934,0.4093,0.2143,0.2275,0.2508,0.2697,0.287,0.2977,0.0023,0.0018,0,3e-04,9e-04,0.0016,0.003,0,3e-04,9e-04,0.0018,0.0031,0,1e-04,3e-04,5e-04,5e-04,0,3e-04,5e-04,8e-04,0.0011,0.5717,0.2662,0.1621,0.0042,0.0248,0.0043,0.0367,1
1,374,0,0.3003,0.3284,0.3499,0.3661,0.3904,0.4117,0.2024,0.2245,0.2496,0.26,0.2715,0.2964,0.0038,0.0024,0,7e-04,0.0014,0.0023,0.0036,1e-04,7e-04,0.0016,0.0028,0.0039,0,2e-04,4e-04,5e-04,8e-04,0,4e-04,9e-04,0.001,0.0016,0.5514,0.2738,0.1748,0.008,0.0329,0.0086,0.0513,1
1,377,0,0.2786,0.2975,0.3171,0.3358,0.3532,0.368,0.1838,0.2018,0.2185,0.2307,0.2423,0.2553,0.0022,0.0019,0,4e-04,0.0011,0.0015,0.0025,0,5e-04,0.0011,0.002,0.0029,0,2e-04,4e-04,5e-04,8e-04,0,3e-04,5e-04,7e-04,0.001,0.5552,0.2852,0.1596,0.0065,0.0296,0.0068,0.0429,1
1,379,0,0.2524,0.2672,0.2923,0.3179,0.3261,0.3443,0.158,0.1733,0.1947,0.2116,0.2185,0.2399,0.0032,0.0014,0,3e-04,7e-04,0.0013,0.0018,0,3e-04,8e-04,0.0017,0.0026,7.6712e-06,1e-04,3e-04,5e-04,7e-04,0,3e-04,6e-04,9e-04,0.0011,0.5571,0.2743,0.1685,0.0067,0.0343,0.0059,0.0475,1
1,381,0,0.2569,0.2807,0.298,0.3095,0.3303,0.3413,0.1718,0.1902,0.2032,0.2146,0.2342,0.2364,0.0038,0.0028,0,4e-04,9e-04,0.0017,0.0021,0,5e-04,0.0011,0.002,0.0031,0,4e-04,5e-04,6e-04,7e-04,1e-04,5e-04,8e-04,9e-04,0.001,0.5547,0.2857,0.1596,0.0091,0.041,0.0091,0.057,1
1,389,0,0.2929,0.3032,0.3343,0.3523,0.371,0.3915,0.1956,0.2151,0.2336,0.255,0.2718,0.2865,0.0036,0.002,0,5e-04,0.0011,0.0019,0.0025,1e-04,6e-04,0.0015,0.0025,0.0033,0,2e-04,5e-04,6e-04,0.001,0,4e-04,7e-04,0.0011,0.0012,0.577,0.2634,0.1596,0.008,0.0347,0.0075,0.0491,1
1,399,0,0.2663,0.2915,0.3047,0.3231,0.3319,0.3601,0.1902,0.2048,0.2206,0.2355,0.2462,0.258,0.0039,0.0022,0,3e-04,7e-04,0.0012,0.0018,0,4e-04,9e-04,0.0014,0.0023,0,3e-04,4e-04,5e-04,5e-04,1e-04,6e-04,8e-04,9e-04,0.0011,0.5639,0.2823,0.1538,0.005,0.0349,0.0054,0.0481,1
1,408,0,0.2752,0.3009,0.3274,0.3379,0.3512,0.3718,0.1913,0.2085,0.227,0.2347,0.2471,0.2587,0.0038,0.0023,1e-04,6e-04,0.0012,0.002,0.0029,1e-04,7e-04,0.0016,0.0026,0.0036,0,2e-04,4e-04,5e-04,7e-04,1e-04,5e-04,7e-04,9e-04,0.0013,0.5551,0.2735,0.1714,0.0089,0.0372,0.0096,0.0551,1
1,409,0,0.3068,0.3305,0.3393,0.3732,0.3871,0.4162,0.2067,0.2234,0.2423,0.262,0.271,0.2871,0.0025,0.0016,0,6e-04,0.0011,0.0017,0.0029,1e-04,6e-04,0.0014,0.0024,0.0032,0,1e-04,3e-04,4e-04,5e-04,0,2e-04,5e-04,7e-04,8e-04,0.5559,0.2767,0.1675,0.0064,0.0247,0.0059,0.0395,1
1,418,0,0.2796,0.2998,0.3289,0.3463,0.3708,0.3815,0.192,0.2117,0.2253,0.2503,0.2649,0.2729,0.002,0.0016,0,5e-04,0.0011,0.0019,0.0029,0,5e-04,0.0012,0.0022,0.0029,9.5879e-06,1e-04,3e-04,4e-04,4e-04,0,2e-04,4e-04,6e-04,0.0011,0.562,0.282,0.156,0.0059,0.0261,0.0066,0.0385,1
1,422,0,0.2913,0.3132,0.3357,0.3537,0.3703,0.3918,0.1998,0.215,0.2264,0.2378,0.2583,0.2798,0.0025,0.002,1e-04,6e-04,0.0014,0.0022,0.003,0,6e-04,0.0016,0.0027,0.0043,0,1e-04,3e-04,4e-04,4e-04,0,2e-04,4e-04,5e-04,5e-04,0.5767,0.2495,0.1737,0.0073,0.0348,0.0067,0.0503,1
1,429,0,0.3562,0.3788,0.3941,0.4207,0.435,0.4654,0.247,0.2584,0.2767,0.2971,0.3158,0.3308,0.0039,0.0023,1e-04,6e-04,0.0016,0.0025,0.0037,1e-04,7e-04,0.0017,0.003,0.0048,0,3e-04,4e-04,6e-04,8e-04,1e-04,5e-04,9e-04,0.0012,0.0012,0.5702,0.2705,0.1592,0.0057,0.0279,0.0056,0.0465,1
1,438,0,0.2741,0.2938,0.3204,0.335,0.3556,0.3775,0.1861,0.2039,0.2234,0.2376,0.2525,0.2748,0.0047,0.0024,0,6e-04,0.0012,0.002,0.0033,1e-04,6e-04,0.0016,0.0024,0.0034,0,3e-04,6e-04,7e-04,8e-04,1e-04,5e-04,9e-04,0.0012,0.0019,0.5619,0.2753,0.1628,0.0091,0.0453,0.0094,0.0638,1
1,457,0,0.3087,0.3341,0.357,0.3839,0.3993,0.4222,0.2097,0.225,0.2495,0.2644,0.2842,0.3059,0.004,0.0025,0,4e-04,0.001,0.0016,0.0029,0,4e-04,0.0011,0.0021,0.0036,0,4e-04,7e-04,7e-04,9e-04,1e-04,5e-04,9e-04,0.0012,0.0014,0.5763,0.2778,0.1458,0.0076,0.0337,0.008,0.0493,1
1,461,0,0.2795,0.3092,0.3337,0.3442,0.3637,0.3763,0.186,0.2065,0.2263,0.2421,0.252,0.2595,0.0042,0.0025,0,5e-04,0.0011,0.0017,0.0026,0,5e-04,0.0013,0.0023,0.0032,0,3e-04,4e-04,7e-04,6e-04,0,4e-04,8e-04,0.0011,0.0012,0.565,0.2706,0.1644,0.0085,0.0372,0.008,0.054,1
1,463,0,0.2753,0.2893,0.3135,0.3262,0.3488,0.3589,0.1732,0.1879,0.1988,0.219,0.2367,0.2508,0.0037,0.0017,0,4e-04,9e-04,0.0015,0.0023,0,6e-04,0.0012,0.0021,0.0032,0,2e-04,4e-04,4e-04,3e-04,0,4e-04,8e-04,9e-04,0.0012,0.5833,0.2726,0.1441,0.0084,0.0372,0.0083,0.0533,1
1,466,0,0.3029,0.3247,0.3466,0.366,0.3879,0.3978,0.21,0.2259,0.2444,0.262,0.2736,0.2908,0.004,0.0031,1e-04,5e-04,0.0011,0.0021,0.0023,1e-04,7e-04,0.0014,0.0024,0.0037,0,3e-04,5e-04,7e-04,7e-04,1e-04,5e-04,8e-04,0.0011,0.0013,0.5815,0.2632,0.1552,0.008,0.0367,0.0079,0.0561,1
1,469,0,0.2802,0.3059,0.3193,0.3437,0.3592,0.3841,0.1941,0.2156,0.2278,0.2493,0.2608,0.2747,0.0029,0.0021,0,4e-04,0.001,0.0017,0.0027,0,4e-04,9e-04,0.0019,0.0034,0,3e-04,5e-04,7e-04,9e-04,0,4e-04,6e-04,9e-04,0.0011,0.554,0.2769,0.1691,0.0065,0.03,0.0061,0.0425,1
1,471,0,0.2717,0.2886,0.3061,0.3287,0.3534,0.3685,0.1796,0.1935,0.205,0.2222,0.2351,0.2516,0.0043,0.0025,0,5e-04,0.0012,0.0016,0.0022,1e-04,6e-04,0.0012,0.0021,0.0034,0,4e-04,5e-04,7e-04,9e-04,1e-04,7e-04,0.001,0.0013,0.0014,0.5867,0.2695,0.1439,0.0081,0.0441,0.0087,0.0619,1
1,474,0,0.3201,0.3392,0.3643,0.3768,0.3883,0.413,0.2321,0.2413,0.2596,0.281,0.296,0.3131,0.0032,0.0017,0,4e-04,0.001,0.0019,0.0028,1e-04,5e-04,0.0015,0.0023,0.0032,0,2e-04,4e-04,6e-04,8e-04,0,4e-04,6e-04,0.001,0.0013,0.58,0.2756,0.1445,0.0059,0.0248,0.0064,0.04,1
1,484,0,0.2653,0.2998,0.3106,0.3257,0.339,0.3579,0.1901,0.2022,0.2136,0.2291,0.2437,0.2562,0.0028,0.0017,0,4e-04,0.001,0.0018,0.0022,0,4e-04,0.0011,0.0019,0.003,0,2e-04,3e-04,5e-04,8e-04,0,3e-04,6e-04,0.001,0.0012,0.5706,0.2649,0.1646,0.0074,0.0343,0.0065,0.0498,1
1,499,0,0.3016,0.3275,0.3531,0.3636,0.3795,0.4083,0.2108,0.2337,0.2544,0.2668,0.2804,0.2927,0.0038,0.0026,1e-04,7e-04,0.0015,0.0022,0.003,1e-04,7e-04,0.0015,0.0028,0.0042,0,2e-04,4e-04,6e-04,9e-04,0,3e-04,6e-04,9e-04,0.0014,0.5603,0.2609,0.1788,0.0072,0.0346,0.0069,0.0517,1
1,503,0,0.2551,0.2755,0.3013,0.3133,0.3367,0.3528,0.1774,0.197,0.2107,0.2268,0.2485,0.253,0.0038,0.0021,0,3e-04,8e-04,0.0013,0.0019,0,4e-04,9e-04,0.0016,0.0025,0,2e-04,3e-04,5e-04,6e-04,0,5e-04,7e-04,9e-04,0.0011,0.5567,0.2709,0.1724,0.0067,0.033,0.0068,0.0479,1
1,517,0,0.274,0.2979,0.3167,0.3413,0.3517,0.3738,0.1826,0.1968,0.2113,0.2254,0.2402,0.2585,0.003,0.0021,1e-04,5e-04,0.0011,0.0018,0.0031,0,6e-04,0.0012,0.0023,0.0031,0,3e-04,4e-04,5e-04,7e-04,1e-04,4e-04,8e-04,0.0011,0.0015,0.5514,0.2847,0.1639,0.0078,0.0334,0.0083,0.048,1
1,518,0,0.2481,0.2731,0.2972,0.3151,0.3334,0.3514,0.1711,0.188,0.2058,0.2207,0.2303,0.2466,0.0039,0.0018,0,3e-04,8e-04,0.0015,0.0021,0,4e-04,8e-04,0.0016,0.003,0,2e-04,3e-04,5e-04,9e-04,0,4e-04,8e-04,0.001,0.001,0.5563,0.2653,0.1783,0.0065,0.0357,0.0067,0.0488,1
1,525,0,0.2544,0.2821,0.3023,0.3204,0.3404,0.3495,0.1789,0.192,0.2134,0.2246,0.2284,0.2452,0.0023,0.0017,0,4e-04,0.001,0.0014,0.002,0,4e-04,0.0011,0.0019,0.0025,0,1e-04,2e-04,5e-04,5e-04,0,2e-04,5e-04,7e-04,8e-04,0.5532,0.2755,0.1713,0.0062,0.0286,0.0063,0.0407,1
1,529,0,0.2937,0.3098,0.3458,0.3674,0.3806,0.4096,0.1976,0.2088,0.2309,0.2416,0.2626,0.2878,0.0027,0.0018,0,5e-04,0.0011,0.0016,0.0026,1e-04,7e-04,0.0013,0.0022,0.0036,0,2e-04,4e-04,6e-04,8e-04,0,4e-04,7e-04,9e-04,0.0014,0.5534,0.2916,0.155,0.0074,0.0251,0.0063,0.0387,1
1,530,0,0.268,0.2889,0.3121,0.3321,0.3456,0.3729,0.173,0.1908,0.2107,0.223,0.2357,0.2564,0.0031,0.0021,0,4e-04,0.001,0.0016,0.0027,0,5e-04,0.0011,0.0021,0.0034,0,3e-04,4e-04,5e-04,6e-04,0,4e-04,8e-04,0.001,0.0012,0.5585,0.2828,0.1587,0.0073,0.0361,0.0072,0.0498,1
1,535,0,0.3008,0.3248,0.342,0.3634,0.3717,0.3868,0.2042,0.2235,0.239,0.2507,0.2649,0.2754,0.005,0.0029,0,4e-04,0.0011,0.0016,0.0025,0,6e-04,0.0013,0.002,0.0027,0,3e-04,5e-04,7e-04,0.0011,1e-04,6e-04,9e-04,0.0014,0.0014,0.5617,0.2802,0.1582,0.0094,0.0386,0.009,0.0574,1
1,536,0,0.3014,0.3298,0.3483,0.3592,0.3778,0.3911,0.2125,0.2254,0.2466,0.2638,0.2756,0.2839,0.0027,0.0019,1e-04,7e-04,0.0013,0.0021,0.0033,1e-04,8e-04,0.0016,0.0028,0.0038,0,2e-04,3e-04,5e-04,8e-04,0,3e-04,6e-04,8e-04,0.001,0.5554,0.2699,0.1747,0.0076,0.0281,0.0073,0.0453,1
1,546,0,0.2986,0.3307,0.348,0.3653,0.3823,0.3948,0.1973,0.2046,0.2257,0.2466,0.2541,0.2652,0.0025,0.0018,0,4e-04,0.001,0.0017,0.0024,0,5e-04,0.0014,0.0025,0.0039,8.3165e-06,1e-04,4e-04,4e-04,6e-04,0,2e-04,5e-04,8e-04,0.0012,0.586,0.2586,0.1554,0.0077,0.0314,0.0074,0.045,1
1,557,0,0.297,0.3204,0.34,0.3559,0.3589,0.3693,0.1944,0.2137,0.2209,0.2359,0.2462,0.2493,0.0043,0.0024,1e-04,7e-04,0.0016,0.0021,0.0027,1e-04,8e-04,0.0017,0.0029,0.0037,0,2e-04,5e-04,5e-04,6e-04,0,4e-04,8e-04,0.001,0.001,0.5522,0.2632,0.1845,0.0079,0.036,0.0078,0.0553,1
1,558,0,0.2583,0.2858,0.3049,0.3258,0.3434,0.3749,0.1575,0.1814,0.2019,0.2163,0.2293,0.243,0.0017,9e-04,0,2e-04,6e-04,0.001,0.0015,0,3e-04,7e-04,0.0013,0.0022,5.7535e-06,2e-04,2e-04,4e-04,4e-04,0,2e-04,3e-04,6e-04,9e-04,0.5569,0.2722,0.171,0.0043,0.0191,0.0041,0.0277,1
1,563,0,0.3253,0.3545,0.3695,0.3938,0.4189,0.4322,0.2234,0.2409,0.2632,0.2712,0.2945,0.3113,0.0036,0.0022,0,7e-04,0.0016,0.0025,0.0045,0,7e-04,0.0017,0.003,0.0055,0,2e-04,5e-04,6e-04,8e-04,0,4e-04,8e-04,0.0012,0.0016,0.5549,0.2889,0.1562,0.0094,0.0329,0.0095,0.05,1
1,568,0,0.3132,0.3402,0.3522,0.3701,0.3767,0.3869,0.228,0.2395,0.2536,0.2679,0.2753,0.2825,0.0065,0.004,1e-04,9e-04,0.0016,0.0027,0.0036,1e-04,9e-04,0.0019,0.003,0.0037,1e-04,5e-04,9e-04,0.001,0.0011,1e-04,8e-04,0.0013,0.0015,0.0015,0.6084,0.249,0.1425,0.0138,0.0559,0.0136,0.0786,1
1,569,0,0.3113,0.331,0.3483,0.3749,0.3928,0.4024,0.2137,0.2251,0.2473,0.2578,0.2685,0.2799,0.0048,0.0034,1e-04,6e-04,0.0013,0.0021,0.0028,1e-04,7e-04,0.0015,0.0025,0.0041,1e-04,4e-04,7e-04,9e-04,7e-04,1e-04,7e-04,0.0011,0.0014,0.0018,0.5689,0.2723,0.1589,0.0076,0.0412,0.0079,0.0597,1
1,570,0,0.2594,0.2771,0.2999,0.3199,0.3269,0.3453,0.1726,0.1907,0.205,0.2172,0.2308,0.2431,0.0033,0.0024,0,4e-04,8e-04,0.0016,0.0021,0,5e-04,0.001,0.0018,0.0027,0,3e-04,5e-04,7e-04,4e-04,0,4e-04,8e-04,0.0011,0.0011,0.5841,0.2711,0.1449,0.0091,0.0409,0.0092,0.0539,1
1,574,0,0.2865,0.313,0.3269,0.3429,0.3524,0.3673,0.1959,0.213,0.2362,0.2398,0.2487,0.2643,0.0046,0.0031,0,4e-04,8e-04,0.0015,0.0023,0,5e-04,0.0012,0.0019,0.0029,0,4e-04,5e-04,6e-04,8e-04,1e-04,8e-04,0.0011,0.0013,0.0014,0.5956,0.2477,0.1566,0.0067,0.0425,0.0067,0.0577,1
1,582,0,0.2433,0.2636,0.2913,0.3024,0.3245,0.3345,0.1591,0.1762,0.1857,0.2011,0.2169,0.2221,0.0032,0.002,0,4e-04,0.0011,0.0015,0.002,0,5e-04,0.001,0.002,0.0028,0,2e-04,3e-04,4e-04,6e-04,0,3e-04,6e-04,8e-04,9e-04,0.5746,0.2758,0.1495,0.0104,0.0432,0.01,0.0566,1
1,588,0,0.2479,0.2701,0.2867,0.3124,0.3247,0.354,0.1586,0.1752,0.1852,0.2025,0.2207,0.2397,0.0018,0.0011,0,4e-04,8e-04,0.0015,0.0023,0,4e-04,9e-04,0.0016,0.0022,0,1e-04,3e-04,4e-04,5e-04,0,3e-04,4e-04,6e-04,7e-04,0.5638,0.2802,0.156,0.0059,0.0258,0.0057,0.0374,1
1,604,0,0.2926,0.3193,0.3341,0.3481,0.3709,0.3758,0.196,0.2182,0.2354,0.2416,0.25,0.2708,0.0042,0.0029,1e-04,6e-04,0.0012,0.0021,0.0027,1e-04,7e-04,0.0015,0.0023,0.0035,0,3e-04,5e-04,8e-04,8e-04,1e-04,6e-04,0.001,0.0011,0.0013,0.5554,0.2741,0.1705,0.0103,0.0415,0.0105,0.059,1
1,605,0,0.263,0.2862,0.3124,0.3248,0.3513,0.3706,0.1829,0.194,0.2139,0.2269,0.2378,0.2523,0.0026,0.0018,0,5e-04,0.001,0.0017,0.0024,0,4e-04,0.0011,0.002,0.0027,0,1e-04,3e-04,5e-04,4e-04,0,3e-04,5e-04,9e-04,9e-04,0.5679,0.2764,0.1557,0.0072,0.032,0.0076,0.0453,1
1,614,0,0.2378,0.2642,0.2798,0.2969,0.3251,0.336,0.1486,0.1681,0.1812,0.1943,0.2153,0.2265,0.0024,0.0018,0,4e-04,9e-04,0.0016,0.0024,0,5e-04,0.0012,0.002,0.0026,0,2e-04,3e-04,5e-04,4e-04,0,3e-04,5e-04,7e-04,0.001,0.5564,0.2658,0.1778,0.0084,0.0409,0.009,0.0545,1
1,618,0,0.2914,0.3086,0.329,0.3478,0.3628,0.3781,0.1938,0.2173,0.2292,0.2507,0.2613,0.2694,0.002,0.0015,0,6e-04,0.0011,0.0019,0.003,0,8e-04,0.0016,0.0025,0.0031,7.6707e-06,1e-04,1e-04,3e-04,5e-04,0,1e-04,3e-04,4e-04,6e-04,0.5576,0.2679,0.1745,0.0065,0.0271,0.006,0.0396,1
1,636,0,0.2674,0.2919,0.3156,0.3243,0.3458,0.3662,0.1865,0.1998,0.2154,0.2307,0.248,0.2522,0.0033,0.0022,1e-04,7e-04,0.0015,0.0025,0.003,1e-04,8e-04,0.0017,0.0025,0.0032,0,2e-04,4e-04,5e-04,7e-04,0,4e-04,6e-04,7e-04,9e-04,0.5662,0.2709,0.1629,0.0096,0.0425,0.0107,0.0613,1
1,640,0,0.2671,0.29,0.2997,0.323,0.3395,0.3488,0.1719,0.1911,0.2064,0.2223,0.2311,0.2456,0.0033,0.0021,0,4e-04,8e-04,0.0015,0.0023,0,4e-04,0.0011,0.0019,0.0024,0,2e-04,5e-04,5e-04,7e-04,0,3e-04,8e-04,0.0012,0.0011,0.5814,0.2464,0.1722,0.0073,0.037,0.0081,0.0512,1
1,641,0,0.2621,0.2827,0.3106,0.3391,0.3461,0.3586,0.1807,0.1962,0.2115,0.2281,0.2393,0.2599,0.0022,0.0014,0,2e-04,7e-04,0.0014,0.0019,0,3e-04,8e-04,0.0016,0.0027,7.674e-06,1e-04,3e-04,5e-04,6e-04,0,2e-04,4e-04,8e-04,0.0011,0.5724,0.2743,0.1533,0.005,0.0258,0.0044,0.0369,1
1,643,0,0.2913,0.3034,0.3296,0.3484,0.3646,0.376,0.1884,0.2041,0.2233,0.2337,0.2479,0.2615,0.0045,0.0026,1e-04,4e-04,0.0011,0.0017,0.0026,0,6e-04,0.0011,0.0019,0.0027,0,3e-04,5e-04,6e-04,7e-04,1e-04,7e-04,9e-04,0.0013,0.0013,0.555,0.2809,0.1641,0.0087,0.0401,0.0099,0.0567,1
1,650,0,0.2781,0.3018,0.3223,0.3456,0.3558,0.3726,0.1894,0.2031,0.2185,0.2372,0.2533,0.2622,0.0025,0.0014,0,5e-04,0.001,0.0015,0.0022,0,6e-04,0.0012,0.002,0.003,0,1e-04,2e-04,3e-04,3e-04,0,2e-04,5e-04,5e-04,7e-04,0.5619,0.2774,0.1607,0.0056,0.0284,0.0051,0.0406,1
1,651,0,0.2569,0.2759,0.2901,0.3156,0.326,0.3447,0.1722,0.1904,0.21,0.2178,0.2341,0.242,0.0039,0.0027,0,4e-04,0.001,0.0016,0.0023,0,6e-04,0.0012,0.0022,0.0026,1e-04,4e-04,6e-04,8e-04,8e-04,1e-04,6e-04,0.001,0.0011,0.0013,0.571,0.2687,0.1603,0.0072,0.0441,0.0072,0.0577,1
1,654,0,0.2682,0.2931,0.3121,0.3349,0.3465,0.3694,0.1734,0.1932,0.2144,0.2279,0.242,0.2555,0.003,0.0018,0,5e-04,0.0011,0.0017,0.0024,0,7e-04,0.0013,0.0024,0.0038,0,2e-04,3e-04,5e-04,4e-04,0,4e-04,7e-04,8e-04,9e-04,0.5713,0.262,0.1668,0.0094,0.037,0.0099,0.0495,1
1,660,0,0.2751,0.2986,0.3132,0.3214,0.344,0.3559,0.1828,0.1982,0.2132,0.2304,0.236,0.2439,0.006,0.0034,0,6e-04,0.0011,0.0017,0.0025,0,7e-04,0.0015,0.0024,0.0033,0,4e-04,6e-04,7e-04,8e-04,1e-04,7e-04,0.0011,0.0012,0.0017,0.584,0.2394,0.1767,0.0115,0.0476,0.0102,0.0661,1
1,663,0,0.2559,0.2709,0.2972,0.308,0.329,0.3439,0.1699,0.1833,0.1913,0.211,0.2222,0.2346,0.0038,0.0022,0,3e-04,9e-04,0.0014,0.0021,0,4e-04,0.001,0.0019,0.0033,0,3e-04,5e-04,5e-04,5e-04,1e-04,5e-04,9e-04,9e-04,9e-04,0.5793,0.2633,0.1574,0.0075,0.0393,0.0077,0.0587,1
1,665,0,0.2862,0.3042,0.3196,0.3366,0.3507,0.3613,0.1888,0.2084,0.2157,0.2339,0.2444,0.2486,0.002,0.0013,0,4e-04,0.001,0.0017,0.0025,0,4e-04,0.001,0.0021,0.0032,7.6745e-06,1e-04,3e-04,3e-04,4e-04,0,3e-04,5e-04,6e-04,6e-04,0.577,0.2781,0.1449,0.0064,0.0249,0.0069,0.0384,1
1,674,0,0.2974,0.3184,0.3357,0.3639,0.37,0.3838,0.207,0.2246,0.2337,0.2552,0.2633,0.2771,0.0033,0.0021,0,5e-04,0.0011,0.0018,0.0025,0,5e-04,0.0013,0.0019,0.0031,0,3e-04,4e-04,6e-04,7e-04,0,4e-04,6e-04,0.0011,9e-04,0.5836,0.2535,0.1629,0.0066,0.0327,0.0066,0.0445,1
1,675,0,0.2355,0.2561,0.2741,0.2982,0.3214,0.3378,0.1437,0.1652,0.1828,0.1956,0.2101,0.2254,0.0013,8e-04,0,3e-04,7e-04,0.0012,0.0022,0,3e-04,8e-04,0.0014,0.0021,3.1977e-06,1e-04,1e-04,2e-04,2e-04,7.0329e-06,1e-04,2e-04,4e-04,3e-04,0.5541,0.2628,0.1831,0.0048,0.0233,0.0044,0.0318,1
1,683,0,0.2813,0.3079,0.3232,0.3441,0.3565,0.3699,0.1986,0.2117,0.2245,0.2415,0.2475,0.255,0.004,0.0023,0,5e-04,0.0011,0.0017,0.0023,0,6e-04,0.0013,0.0024,0.0026,0,3e-04,4e-04,5e-04,5e-04,1e-04,5e-04,8e-04,9e-04,9e-04,0.5672,0.2854,0.1474,0.0086,0.0389,0.0094,0.0577,1
1,685,0,0.2562,0.2828,0.2984,0.319,0.334,0.3379,0.1655,0.1845,0.1948,0.212,0.2161,0.2386,0.0031,0.0023,0,4e-04,7e-04,0.0015,0.002,0,4e-04,9e-04,0.0016,0.0023,0,2e-04,5e-04,5e-04,6e-04,0,4e-04,7e-04,8e-04,8e-04,0.5787,0.2589,0.1624,0.0075,0.0376,0.0074,0.0505,1
1,687,0,0.2973,0.3184,0.3436,0.3569,0.3626,0.386,0.2031,0.2198,0.2353,0.25,0.2643,0.2784,0.0047,0.0025,1e-04,7e-04,0.0013,0.0021,0.0025,1e-04,8e-04,0.0016,0.0025,0.0031,0,3e-04,5e-04,6e-04,6e-04,1e-04,5e-04,0.001,0.0011,0.0013,0.5593,0.2765,0.1642,0.01,0.0454,0.0096,0.0645,1
1,689,0,0.2812,0.3058,0.3322,0.3433,0.3609,0.3793,0.1923,0.2034,0.2278,0.2423,0.2476,0.2725,0.0037,0.0024,1e-04,6e-04,0.0012,0.0019,0.0036,1e-04,6e-04,0.0015,0.0023,0.0035,0,3e-04,6e-04,7e-04,8e-04,1e-04,5e-04,8e-04,0.0011,0.0014,0.5785,0.2547,0.1668,0.0094,0.038,0.0101,0.0571,1
